id,name,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,price,weekly_price,monthly_price,number_of_reviews,first_review,review_scores_rating,first_year
31718914,A Vintage Pink House in the Heart of Chicago,1.0,West Town,41.89889,-87.67031,Entire home/apt,50.0,350.96153846153845,1520.8333333333333,18,2019-02-28,99.0,2019
31741615,Cozzy Room,0.0,Irving Park,41.95795,-87.7148,Private room,75.0,526.4423076923077,2281.25,1,2019-04-08,100.0,2019
31743567,Chicago apartment4 safe neighborhood (Edgewater),0.0,Edgewater,41.98423,-87.66268,Entire home/apt,69.0,484.3269230769231,2098.75,24,2019-01-26,85.0,2019
31752249,"1 block to Wrigley Field, sleeps 8 with parking",0.0,Lake View,41.95141,-87.65973,Entire home/apt,199.0,1396.826923076923,6052.916666666667,6,2019-03-17,100.0,2019
31759556,True Chicago Style With Euro Flair,0.0,Lake View,41.93696,-87.64961,Entire home/apt,125.0,877.4038461538462,3802.0833333333335,2,2019-03-18,100.0,2019
31762271,MODERN 1Bed+Den loft w/ skyline views rooftop (WB),0.0,West Town,41.90408,-87.66962,Entire home/apt,99.0,694.9038461538462,3011.25,26,2019-02-03,100.0,2019
31772152,Cozy Bedroom- 5min Downtown-Free Street Parking,0.0,West Town,41.89418,-87.65807,Private room,48.0,336.9230769230769,1460.0,12,2019-03-05,98.0,2019
31777552,private bedroom & bath near University of Chicago,0.0,South Shore,41.76228,-87.59011,Private room,55.0,386.0576923076923,1672.9166666666667,1,2019-02-17,100.0,2019
31785815,MODERN 1Bed+Den loft w/ skyline views rooftop (CW),0.0,West Town,41.90457,-87.6674,Entire home/apt,99.0,694.9038461538462,3011.25,44,2019-02-02,97.0,2019
31795548,Portage Park ROOM,0.0,Portage Park,41.95275,-87.77399,Private room,55.0,386.0576923076923,1672.9166666666667,1,2019-01-24,100.0,2019
31801705,Lincoln Park bargain!,0.0,Lincoln Park,41.9177,-87.65405,Private room,45.0,315.86538461538464,1368.75,25,2019-02-09,93.0,2019
31808272,Historic Gold Coast Rowhouse with Garage Parking!,1.0,Near North Side,41.90278,-87.63178,Entire home/apt,299.0,2098.75,9094.583333333334,19,2019-02-05,99.0,2019
31818850,"Beautiful 2 bedroom in Bucktown , Chicago",0.0,Logan Square,41.92199,-87.68611,Entire home/apt,105.0,737.0192307692307,3193.75,1,2019-05-07,60.0,2019
31823438,Private Bedroom near UChicago and Transit,0.0,Woodlawn,41.77388,-87.59408,Private room,40.0,280.7692307692308,1216.6666666666667,4,2019-04-12,100.0,2019
31825539,Steps from Wrigley Field - Sleeps 1-6 - Play Ball!,1.0,Lake View,41.94772,-87.66076,Entire home/apt,145.0,1017.7884615384615,4410.416666666667,6,2019-03-18,100.0,2019
31826517,Bridgeport Chicago Private Room,0.0,Bridgeport,41.84388,-87.65281,Private room,52.0,365.0,1581.6666666666667,1,2019-02-02,100.0,2019
31832790,Comfy Studio in Printers Row,0.0,Loop,41.87195,-87.62961,Entire home/apt,85.0,596.6346153846154,2585.4166666666665,5,2019-03-04,100.0,2019
31834718,Vintage and Sunny Babe on Belden,0.0,Logan Square,41.92319,-87.72431,Entire home/apt,129.0,905.4807692307693,3923.75,2,2019-04-01,90.0,2019
31836633,Cozy High Rise Near McCormick & Downtown Chicago,0.0,Douglas,41.83961,-87.61704,Entire home/apt,100.0,701.9230769230769,3041.6666666666665,1,2019-04-16,100.0,2019
31836712,Comfortable 3 bedroom apartment by United Center,0.0,Near West Side,41.87764,-87.67829,Entire home/apt,127.0,891.4423076923077,3862.9166666666665,7,2019-03-17,100.0,2019
31839226,Pilsen 2 bedroom Stratus Suite | by Cloud 9,0.0,Lower West Side,41.85864,-87.65576,Entire home/apt,125.0,877.4038461538462,3802.0833333333335,5,2019-01-27,92.0,2019
31851709,The McKinley in Lakeview.,1.0,Lake View,41.94342,-87.64996,Private room,38.0,266.7307692307692,1155.8333333333333,5,2019-03-09,96.0,2019
31852150,Fun & Funky Andersonville Retreat,0.0,Edgewater,41.98544,-87.66694,Entire home/apt,175.0,1228.3653846153845,5322.916666666667,12,2019-02-03,100.0,2019
31852688,ARIA - Unique Top-Floor 1BR w/ Gym and City Views,1.0,Near North Side,41.89798,-87.63141,Entire home/apt,125.0,877.4038461538462,3802.0833333333335,5,2019-04-08,100.0,2019
31853844,NEW LISTING! Urban Chill Pad in University Village,1.0,Near West Side,41.86305,-87.64596,Entire home/apt,109.0,765.0961538461538,3315.4166666666665,20,2019-01-28,96.0,2019
31855994,Chic Home in Palmer Square,0.0,Logan Square,41.91676,-87.7131,Entire home/apt,275.0,1930.2884615384614,8364.583333333334,8,2019-03-10,100.0,2019
31856109,Private room near Mccormick Place,0.0,Near South Side,41.85221,-87.62143,Private room,57.0,400.09615384615387,1733.75,5,2019-04-10,100.0,2019
31856571,CASSIA GLOW - Designer Loft w/ Spiral Staircase,1.0,West Town,41.90571,-87.66889,Entire home/apt,250.0,1754.8076923076924,7604.166666666667,8,2019-03-16,100.0,2019
31858256,The sweet Place - Ukrainian Village-entire house!!,0.0,West Town,41.89426,-87.67546,Entire home/apt,150.0,1052.8846153846155,4562.5,3,2019-02-24,100.0,2019
31858302,Stylish 2BR/2BA Apt near the Field Musuem by Domio,0.0,Near South Side,41.86324,-87.62287,Entire home/apt,299.0,2098.75,9094.583333333334,10,2019-03-18,100.0,2019
31858440,Stunning 3BR/2Bath Apt in South Loop by Domio,0.0,Near South Side,41.86365,-87.62467,Entire home/apt,299.0,2098.75,9094.583333333334,13,2019-03-13,95.0,2019
31858511,Homey 3BR/2Bath Apt near Soldier Field by Domio!,0.0,Near South Side,41.86498,-87.62456,Entire home/apt,299.0,2098.75,9094.583333333334,9,2019-03-24,100.0,2019
31858571,Spacious 3BR/2Bath Apt near Grant Park by Domio,0.0,Near South Side,41.86476,-87.62308,Entire home/apt,299.0,2098.75,9094.583333333334,11,2019-03-17,98.0,2019
31858660,Modern 2BR/2Bath Duplex in Old Town by Domio,0.0,Lincoln Park,41.91398,-87.6355,Entire home/apt,299.0,2098.75,9094.583333333334,9,2019-03-18,91.0,2019
31858738,Stunning 2BR/2Bath Apt in Old Town by Domio,0.0,Lincoln Park,41.91314,-87.63328,Entire home/apt,299.0,2098.75,9094.583333333334,4,2019-04-07,95.0,2019
31858800,Spacious 3BR/2Bath Apt in Old Town,0.0,Lincoln Park,41.9133,-87.63336,Entire home/apt,299.0,2098.75,9094.583333333334,5,2019-03-23,100.0,2019
31858854,Central 2BR/2Bath Apt near Navy Pier by Domio!,0.0,Near North Side,41.89214,-87.61582,Entire home/apt,299.0,2098.75,9094.583333333334,8,2019-04-04,95.0,2019
31859099,Modern 2BR/2Bath Apt in Streeterville by Domio,0.0,Near North Side,41.8918,-87.61685,Entire home/apt,299.0,2098.75,9094.583333333334,13,2019-03-17,95.0,2019
31859510,Hip 2BR/2Bath Apt near Navy Pier by Domio,0.0,Near North Side,41.89193,-87.61727,Entire home/apt,299.0,2098.75,9094.583333333334,9,2019-03-19,98.0,2019
31859547,Large 3BR/3Bath Apt near Navy Pier by Domio!,0.0,Near North Side,41.89228,-87.61709,Entire home/apt,299.0,2098.75,9094.583333333334,6,2019-03-17,100.0,2019
31859589,Expansive 3BR/3Bath Apt near Navy Pier by Domio,0.0,Near North Side,41.89351,-87.6172,Entire home/apt,299.0,2098.75,9094.583333333334,8,2019-03-24,100.0,2019
31859640,Elegant 3BR/3Bath Apt near Navy Pier by Domio,0.0,Near North Side,41.89337,-87.61678,Entire home/apt,299.0,2098.75,9094.583333333334,10,2019-03-15,92.0,2019
31860794,"Charming, Spacious 3BR Lakeview Apt Near Transit",1.0,Lake View,41.95771,-87.67313,Entire home/apt,97.0,680.8653846153846,2950.4166666666665,20,2019-03-07,99.0,2019
31865094,Master bedroom with a private living room,1.0,Albany Park,41.96575,-87.70993,Private room,50.0,350.96153846153845,1520.8333333333333,20,2019-02-11,96.0,2019
31875443,Artsy Skyline Pad: McCormick+UIC+ChinaTown Pilsen,1.0,Near West Side,41.86474,-87.6458,Entire home/apt,89.0,624.7115384615385,2707.0833333333335,12,2019-02-03,98.0,2019
31877899,⭐️New! 11 mins to Magnificent Mi| FREE Parking⭐️,0.0,Near North Side,41.9065,-87.64223,Entire home/apt,100.0,701.9230769230769,3041.6666666666665,10,2019-02-16,88.0,2019
31884801,Nessa place,0.0,Austin,41.8678,-87.7712,Private room,60.0,421.15384615384613,1825.0,6,2019-02-19,96.0,2019
31894483,"Cozy guest room in sunny, expansive garden flat",0.0,Albany Park,41.96566,-87.70266,Private room,33.0,231.6346153846154,1003.75,17,2019-03-07,95.0,2019
31899224,Cozy 2 bdrm in Sunny Lil Mexico,0.0,South Lawndale,41.84087,-87.72739,Entire home/apt,104.0,730.0,3163.3333333333335,2,2019-04-20,90.0,2019
31900111,Jefferson Park 3 Bedroom Bungalow With Home Gym!,0.0,Jefferson Park,41.96954,-87.77283,Entire home/apt,120.0,842.3076923076923,3650.0,9,2019-03-10,100.0,2019
31919586,Urban Retreat in Logan Square,0.0,Logan Square,41.92065,-87.7096,Entire home/apt,169.0,1186.25,5140.416666666667,1,2019-05-13,100.0,2019
31930397,Entire 3 BR Apartment 5 MIN FROM WRIGLEY FIELD!!!!,0.0,North Center,41.95519,-87.68182,Entire home/apt,175.0,1228.3653846153845,5322.916666666667,3,2019-04-14,100.0,2019
31951976,SILVER SAGE - Chic Retreat w/ 2 Private Balconies,1.0,West Town,41.9055,-87.6684,Entire home/apt,250.0,1754.8076923076924,7604.166666666667,12,2019-03-17,98.0,2019
31952908,CLOVER BLISS - Urban Pad w/Balcony & Rooftop Grill,1.0,West Town,41.90354,-87.6687,Entire home/apt,250.0,1754.8076923076924,7604.166666666667,6,2019-03-24,97.0,2019
31954373,Warwick Allerton Queen,0.0,Near North Side,41.89465,-87.62372,Private room,75.0,526.4423076923077,2281.25,4,2019-02-24,100.0,2019
31985965,"Little Farm in the City of Chicago, the Green Room",1.0,Austin,41.88977,-87.77059,Private room,60.0,421.15384615384613,1825.0,10,2019-03-09,98.0,2019
31990014,31+ Nights Only: Luxe Suite Newly Remodeled,0.0,Near West Side,41.87602,-87.67916,Private room,42.0,294.8076923076923,1277.5,1,2019-02-08,100.0,2019
32011709,Spacious Split-Level - Great for Groups!,0.0,Lincoln Square,41.96443,-87.69213,Entire home/apt,119.0,835.2884615384615,3619.5833333333335,9,2019-02-12,93.0,2019
32015799,Vintage Apt in Wicker Park,1.0,West Town,41.91124,-87.66842,Entire home/apt,171.0,1200.2884615384614,5201.25,34,2019-02-10,97.0,2019
32020115,Private Room in Logan Square / Avondale 1,0.0,Avondale,41.93377,-87.68963,Private room,29.0,203.55769230769232,882.0833333333334,1,2019-02-16,100.0,2019
32038761,Cozy and comfortable apt in Lakeview,0.0,Lake View,41.94266,-87.64125,Entire home/apt,120.0,842.3076923076923,3650.0,5,2019-02-15,96.0,2019
32040658,Authentic Chicago Speakeasy from the 1920s Room 1B,1.0,Near North Side,41.88906,-87.63074,Private room,100.0,701.9230769230769,3041.6666666666665,18,2019-03-09,94.0,2019
32041169,"2 Bedroom near Loop, Great value. Large space!",0.0,Mckinley Park,41.83488,-87.67925,Entire home/apt,85.0,596.6346153846154,2585.4166666666665,1,2019-04-13,100.0,2019
32044451,MODERNIZED Old Town/Lincoln Park LOFT (+parking),0.0,Lincoln Park,41.91359,-87.64954,Entire home/apt,159.0,1116.0576923076924,4836.25,18,2019-02-11,96.0,2019
32046211,The Hobbit Hole,1.0,Lincoln Square,41.97569,-87.69655,Entire home/apt,50.0,350.96153846153845,1520.8333333333333,25,2019-02-10,99.0,2019
32046743,Newly Rehabbed! 2BR with Vintage Charm,0.0,North Center,41.96127,-87.67871,Entire home/apt,89.0,624.7115384615385,2707.0833333333335,8,2019-03-18,100.0,2019
32048272,Spaulding Oasis on 4 lots In Humboldt Park!,1.0,Humboldt Park,41.89204,-87.70926,Entire home/apt,68.0,477.3076923076923,2068.3333333333335,11,2019-02-24,98.0,2019
32065323,Cozy Spot in Logan Square,0.0,Avondale,41.93679,-87.71168,Entire home/apt,60.0,421.15384615384613,1825.0,8,2019-02-10,100.0,2019
32070502,Midway Friendly Suites (2 blocks away from Midway),1.0,West Lawn,41.78343,-87.73692,Entire home/apt,150.0,1052.8846153846155,4562.5,10,2019-03-03,90.0,2019
32073218,Amazing Views and Location - King 1BR,1.0,Near North Side,41.88839,-87.63299,Entire home/apt,240.0,1684.6153846153845,7300.0,6,2019-03-10,93.0,2019
32082371,*LUX* Designer's Kitchen Home - McCormick Place,0.0,Kenwood,41.81376,-87.60096,Entire home/apt,449.0,3151.6346153846152,13657.083333333334,8,2019-03-04,100.0,2019
32083022,BEST LOCATION | Boujee Apartment | Balcony Views,0.0,Near North Side,41.88927,-87.6322,Entire home/apt,120.0,842.3076923076923,3650.0,3,2019-02-17,87.0,2019
32084100,NEW! Modern Apartment Logan Square,0.0,West Town,41.91344,-87.7001,Entire home/apt,125.0,877.4038461538462,3802.0833333333335,2,2019-03-10,100.0,2019
32087232,Newest space in the area!,0.0,Mckinley Park,41.83322,-87.66736,Entire home/apt,75.0,526.4423076923077,2281.25,5,2019-03-17,100.0,2019
32089047,AMAZING LOFT W/ROOFTOP DECK & POOL,0.0,Uptown,41.97027,-87.65505,Entire home/apt,91.0,638.75,2767.9166666666665,3,2019-03-29,40.0,2019
